Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
227,60.0,RL,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1995.0,1995.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,565.0,0.0,638.0,1203.0,GasA,Ex,Y,1214.0,1306.0,0.0,2520.0,0.0,0.0,2.0,1.0,4,1.0,Gd,9,Typ,1.0,3.0,721.0,Y,224.0,114,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Abnorml,290000
228,160.0,RM,1869,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,6.0,1970.0,1970.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,321.0,0.0,162.0,483.0,GasA,TA,Y,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2,1.0,TA,5,Typ,0.0,1.0,280.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,WD,Normal,106000
229,20.0,RL,8521,,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,5.0,1967.0,1967.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,842.0,0.0,70.0,912.0,GasA,TA,Y,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,1.0,1.0,336.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,125000
230,120.0,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,16.0,0.0,1357.0,1373.0,GasA,Ex,Y,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,2,1.0,Gd,7,Typ,1.0,2.0,430.0,Y,143.0,20,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,192500
231,20.0,RL,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1959.0,1959.0,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0.0,0.0,1194.0,1194.0,GasA,TA,Y,1194.0,0.0,0.0,1194.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,1.0,312.0,Y,0.0,0,120.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,148000
232,60.0,RL,15138,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1995.0,1996.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,689.0,0.0,773.0,1462.0,GasA,Ex,Y,1490.0,1304.0,0.0,2794.0,1.0,0.0,2.0,1.0,4,1.0,Ex,9,Typ,1.0,3.0,810.0,Y,0.0,146,202.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,403000
233,160.0,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,5.0,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0.0,0.0,483.0,483.0,GasA,TA,Y,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2,1.0,TA,5,Typ,1.0,1.0,288.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,94500
234,20.0,RL,10650,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,182.0,712.0,0.0,894.0,GasA,TA,Y,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,0.0,1.0,308.0,Y,365.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,128200
235,60.0,RL,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,625.0,0.0,235.0,860.0,GasA,Ex,Y,860.0,1100.0,0.0,1960.0,1.0,0.0,2.0,1.0,4,1.0,Gd,8,Typ,2.0,2.0,440.0,Y,288.0,48,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,216500
236,160.0,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6.0,3.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,358.0,0.0,125.0,483.0,GasA,TA,Y,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2,1.0,TA,5,Typ,0.0,1.0,264.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,89500
237,20.0,RL,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24.0,0.0,1390.0,1414.0,GasA,Ex,Y,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,3,1.0,Gd,6,Typ,0.0,2.0,494.0,Y,132.0,105,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,185500
238,60.0,RL,9453,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7.0,7.0,1993.0,2003.0,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,402.0,0.0,594.0,996.0,GasA,Ex,Y,1014.0,730.0,0.0,1744.0,0.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,0.0,2.0,457.0,Y,370.0,70,0.0,238.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,194500
239,20.0,RL,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0.0,0.0,1694.0,1694.0,GasA,Ex,Y,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,0.0,3.0,818.0,Y,168.0,228,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,New,Partial,318000
240,50.0,RL,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,4.0,1945.0,1950.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,94.0,0.0,641.0,735.0,GasA,TA,Y,798.0,689.0,0.0,1487.0,0.0,0.0,1.0,1.0,3,1.0,TA,7,Typ,1.0,1.0,220.0,Y,0.0,140,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,113000
241,20.0,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1078.0,0.0,488.0,1566.0,GasA,Ex,Y,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,0.0,2.0,750.0,Y,144.0,168,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,262500
242,30.0,RM,3880,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,9.0,1945.0,1997.0,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,329.0,0.0,357.0,686.0,GasA,Gd,Y,866.0,0.0,0.0,866.0,0.0,0.0,1.0,0.0,2,1.0,Gd,4,Typ,0.0,0.0,0.0,Y,58.0,42,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,110500
243,50.0,RM,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1900.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0.0,0.0,540.0,540.0,GasA,Gd,N,889.0,551.0,0.0,1440.0,0.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,1.0,352.0,Y,0.0,0,77.0,0.0,0.0,0.0,0.0,4.0,2006.0,WD,Normal,79000
244,160.0,RL,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6.0,6.0,1980.0,1980.0,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,0.0,0.0,626.0,626.0,GasA,TA,Y,626.0,591.0,0.0,1217.0,0.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,1.0,1.0,288.0,Y,0.0,28,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,120000
245,60.0,RL,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1994.0,2002.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,695.0,0.0,253.0,948.0,GasA,Ex,Y,1222.0,888.0,0.0,2110.0,1.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,2.0,2.0,463.0,Y,0.0,130,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,205000
246,20.0,RL,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1988.0,1988.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,929.0,0.0,916.0,1845.0,GasA,Gd,Y,1872.0,0.0,0.0,1872.0,0.0,1.0,2.0,0.0,3,1.0,TA,6,Typ,1.0,2.0,604.0,Y,197.0,39,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,241500
247,190.0,RM,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6.0,8.0,1910.0,1950.0,Gable,CompShg,AsbShng,AsbShng,TA,Fa,Stone,0.0,0.0,1020.0,1020.0,GasA,Gd,N,908.0,1020.0,0.0,1928.0,0.0,0.0,2.0,0.0,4,2.0,Fa,9,Typ,0.0,1.0,440.0,Y,0.0,60,112.0,0.0,0.0,0.0,0.0,4.0,2006.0,WD,Normal,137000
248,20.0,RL,11310,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1954.0,1954.0,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,0.0,0.0,1367.0,1367.0,GasA,Ex,Y,1375.0,0.0,0.0,1375.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Typ,1.0,2.0,451.0,Y,0.0,30,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,140000
249,60.0,RL,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,840.0,840.0,GasA,Ex,Y,840.0,828.0,0.0,1668.0,0.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,0.0,2.0,500.0,Y,144.0,68,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,WD,Normal,180000
250,50.0,RL,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1958.0,2006.0,Gable,CompShg,Wd Sdng,HdBoard,Gd,TA,CBlock,697.0,0.0,747.0,1444.0,GasA,Gd,Y,1444.0,700.0,0.0,2144.0,0.0,1.0,2.0,0.0,4,1.0,Gd,7,Typ,2.0,2.0,389.0,Y,0.0,98,0.0,0.0,0.0,0.0,500.0,6.0,2007.0,WD,Normal,277000
251,30.0,RL,5350,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3.0,2.0,1940.0,1966.0,Gable,CompShg,Wd Sdng,Plywood,TA,Po,CBlock,0.0,0.0,728.0,728.0,GasA,Ex,Y,1306.0,0.0,0.0,1306.0,0.0,0.0,1.0,0.0,3,1.0,Fa,6,Mod,0.0,0.0,0.0,Y,263.0,0,0.0,0.0,0.0,0.0,450.0,5.0,2010.0,WD,Normal,76500
252,120.0,RM,4750,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1573.0,0.0,0.0,1573.0,GasA,Ex,Y,1625.0,0.0,0.0,1625.0,1.0,1.0,2.0,0.0,2,1.0,Gd,5,Typ,1.0,2.0,538.0,Y,123.0,0,0.0,0.0,153.0,0.0,0.0,12.0,2007.0,WD,Family,235000
253,60.0,RL,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,798.0,798.0,GasA,Ex,Y,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3,1.0,Gd,6,Typ,0.0,2.0,520.0,Y,138.0,45,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,WD,Normal,173000
254,80.0,RL,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6.0,7.0,1964.0,1991.0,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,270.0,580.0,452.0,1302.0,GasA,Ex,Y,1302.0,0.0,0.0,1302.0,0.0,1.0,2.0,0.0,3,1.0,Gd,7,Min1,0.0,1.0,309.0,Y,333.0,0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,CWD,Normal,158000
255,20.0,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1957.0,1957.0,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,922.0,0.0,392.0,1314.0,GasA,TA,Y,1314.0,0.0,0.0,1314.0,1.0,0.0,1.0,0.0,3,1.0,TA,5,Typ,0.0,1.0,294.0,Y,250.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,WD,Normal,145000
256,60.0,RL,8738,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,975.0,975.0,GasA,Ex,Y,1005.0,1286.0,0.0,2291.0,0.0,0.0,2.0,1.0,4,1.0,Gd,8,Typ,1.0,2.0,429.0,Y,192.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Normal,230000
257,60.0,FV,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,503.0,0.0,361.0,864.0,GasA,Ex,Y,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,0.0,2.0,673.0,Y,216.0,56,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,207500
258,20.0,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1334.0,0.0,270.0,1604.0,GasA,Ex,Y,1604.0,0.0,0.0,1604.0,1.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,1.0,2.0,660.0,Y,123.0,110,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,WD,Abnorml,220000
259,60.0,RL,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,361.0,0.0,602.0,963.0,GasA,Ex,Y,963.0,829.0,0.0,1792.0,0.0,0.0,2.0,1.0,3,1.0,Gd,7,Typ,1.0,2.0,564.0,Y,0.0,96,0.0,245.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,231500
260,20.0,RM,12702,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,5.0,1956.0,1956.0,Gable,CompShg,BrkFace,BrkFace,TA,TA,PConc,0.0,0.0,0.0,0.0,GasA,Gd,Y,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,1.0,308.0,Y,0.0,45,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,WD,Normal,97000
261,80.0,RL,19296,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6.0,5.0,1962.0,1962.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,672.0,690.0,0.0,1362.0,GasA,TA,Y,1382.0,0.0,0.0,1382.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,1.0,2.0,884.0,Y,0.0,0,252.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,176000
262,60.0,RL,9588,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,0.0,0.0,1482.0,1482.0,GasA,Ex,Y,1482.0,1092.0,0.0,2574.0,0.0,0.0,2.0,1.0,3,1.0,Ex,10,Typ,1.0,3.0,868.0,Y,0.0,148,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,New,Partial,276000
263,80.0,RL,8471,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6.0,7.0,1977.0,1995.0,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,506.0,0.0,0.0,506.0,GasA,TA,Y,1212.0,0.0,0.0,1212.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,1.0,2.0,492.0,Y,292.0,12,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,151000
264,50.0,RM,5500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,7.0,1929.0,2001.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,234.0,692.0,0.0,926.0,GasA,TA,Y,926.0,0.0,390.0,1316.0,1.0,0.0,1.0,0.0,3,1.0,TA,6,Typ,0.0,2.0,484.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,130000
265,30.0,RM,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5.0,5.0,1925.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0.0,0.0,680.0,680.0,GasA,Gd,N,764.0,0.0,0.0,764.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,2.0,504.0,N,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,73000
266,20.0,RL,12090,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1981.0,1981.0,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,588.0,228.0,606.0,1422.0,GasA,TA,Y,1422.0,0.0,0.0,1422.0,0.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,1.0,2.0,576.0,Y,276.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,175500
267,60.0,RL,11207,Pave,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1997.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,714.0,0.0,88.0,802.0,GasA,Gd,Y,802.0,709.0,0.0,1511.0,1.0,0.0,2.0,1.0,3,1.0,TA,8,Typ,1.0,2.0,413.0,Y,95.0,75,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,185000
268,75.0,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5.0,8.0,1939.0,1997.0,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,378.0,0.0,342.0,720.0,GasA,Ex,Y,1052.0,720.0,420.0,2192.0,0.0,0.0,2.0,1.0,4,1.0,Gd,8,Typ,1.0,1.0,240.0,Y,262.0,24,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,179500
269,30.0,,6900,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5.0,6.0,1940.0,1955.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,403.0,125.0,212.0,740.0,GasA,Ex,Y,778.0,0.0,0.0,778.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,1.0,1.0,924.0,Y,0.0,25,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,WD,Normal,120500
270,20.0,RL,7917,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,7.0,1976.0,1976.0,Hip,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,751.0,0.0,392.0,1143.0,GasA,TA,Y,1113.0,0.0,0.0,1113.0,1.0,0.0,1.0,1.0,3,1.0,TA,6,Typ,1.0,1.0,504.0,Y,370.0,30,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,148000
271,60.0,FV,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1095.0,1095.0,GasA,Gd,Y,1095.0,844.0,0.0,1939.0,0.0,0.0,2.0,1.0,3,1.0,Gd,8,Typ,1.0,3.0,1053.0,Y,192.0,51,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,New,Partial,266000
272,20.0,RL,39104,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7.0,7.0,1954.0,2005.0,Flat,Membran,Plywood,Plywood,TA,TA,CBlock,226.0,1063.0,96.0,1385.0,GasA,Ex,Y,1363.0,0.0,0.0,1363.0,1.0,0.0,1.0,0.0,2,1.0,TA,5,Mod,2.0,2.0,439.0,Y,81.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Normal,241500
273,60.0,RL,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,7.0,1999.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,524.0,0.0,628.0,1152.0,GasA,Ex,Y,1164.0,1106.0,0.0,2270.0,0.0,0.0,2.0,1.0,4,1.0,Gd,9,Typ,1.0,3.0,671.0,Y,132.0,57,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,290000
274,20.0,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6.0,6.0,1958.0,1988.0,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,620.0,620.0,0.0,1240.0,GasA,Gd,Y,1632.0,0.0,0.0,1632.0,1.0,0.0,2.0,0.0,3,1.0,TA,6,Min1,1.0,1.0,338.0,Y,289.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,139000
275,20.0,RL,8314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1982.0,1982.0,Gable,CompShg,HdBoard,ImStucc,TA,TA,CBlock,546.0,0.0,270.0,816.0,GasA,TA,Y,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2,1.0,TA,5,Typ,0.0,1.0,264.0,Y,168.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,124500
276,50.0,RL,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7.0,7.0,1925.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,0.0,0.0,952.0,952.0,GasW,Gd,N,952.0,596.0,0.0,1548.0,0.0,0.0,2.0,1.0,3,1.0,Ex,5,Typ,0.0,2.0,672.0,Y,74.0,0,0.0,0.0,144.0,0.0,0.0,10.0,2009.0,WD,Normal,205000
277,20.0,RL,9196,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0.0,0.0,1560.0,1560.0,GasA,Ex,Y,1560.0,0.0,0.0,1560.0,0.0,0.0,2.0,0.0,3,1.0,Gd,7,Typ,0.0,2.0,573.0,Y,100.0,150,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,201000
278,20.0,RL,19138,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4.0,5.0,1951.0,1951.0,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,120.0,0.0,744.0,864.0,GasA,Ex,Y,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2,1.0,TA,4,Typ,0.0,2.0,400.0,Y,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,WD,Normal,141000
279,20.0,RL,14450,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2006.0,2007.0,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,0.0,0.0,2121.0,2121.0,GasA,Ex,Y,2121.0,0.0,0.0,2121.0,0.0,0.0,2.0,1.0,3,1.0,Ex,8,Typ,1.0,3.0,732.0,Y,124.0,98,0.0,0.0,142.0,0.0,0.0,5.0,2007.0,New,Partial,415298
280,60.0,RL,10005,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,,2Story,7.0,5.0,1977.0,1977.0,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,392.0,0.0,768.0,1160.0,GasA,,Y,1156.0,866.0,0.0,2022.0,0.0,0.0,2.0,1.0,4,1.0,TA,8,Typ,1.0,2.0,505.0,Y,288.0,117,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,WD,Normal,192000
